customer_id,customer_gender,customer_age,customer_tenure_days,rfm_frequency,rfm_recency,rfm_monetary,rfm_max_spend,rfm_unique_cats,rfm_avg_views,rfm_rated_ratio,rfm_device_mode,customer_top_1_cat,customer_top_2_cat,customer_top_3_cat,freq_cat_blouse,freq_cat_dress,freq_cat_jacket,freq_cat_jeans,freq_cat_shirt,freq_cat_shoes,freq_cat_skirt,freq_cat_slacks,freq_cat_suit,freq_cat_t-shirt
CUST_0541,male,33,167,1,26,298.85,298.85,1,13.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0542,male,37,24,1,19,614.42,614.42,1,6.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0544,male,36,151,3,25,575.51,629.11,2,7.0,0.6666666666666666,mobile,shirt,jeans,unknown,0,0,0,1,2,0,0,0,0,0
CUST_0545,male,34,252,1,110,614.42,614.42,1,5.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0546,male,36,322,2,19,364.555,629.11,2,8.0,0.0,mobile,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0547,male,37,119,1,26,281.75,281.75,1,4.0,1.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0548,male,38,190,3,40,449.1233333333333,552.54,1,4.333333333333333,0.3333333333333333,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,3
CUST_0550,male,38,117,5,75,381.886,680.62,3,6.2,0.4,mobile,shirt,jeans,shoes,0,0,0,1,3,1,0,0,0,0
CUST_0551,male,34,178,4,21,290.925,543.99,3,4.0,0.5,mobile,t-shirt,jeans,shoes,0,0,0,1,0,1,0,0,0,2
CUST_0552,male,41,199,3,75,572.1933333333333,680.62,2,5.666666666666667,0.3333333333333333,desktop,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0553,female,43,101,1,52,656.0,656.0,1,6.0,0.0,desktop,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0554,male,41,234,2,106,410.02,720.04,2,4.0,0.0,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0555,male,33,204,3,61,385.5166666666667,495.98,2,4.666666666666667,0.3333333333333333,mobile,t-shirt,jeans,unknown,0,0,0,1,0,0,0,0,0,2
CUST_0556,male,36,380,5,12,454.10600000000005,587.33,3,4.0,0.2,mobile,shirt,t-shirt,jeans,0,0,0,1,2,0,0,0,0,2
CUST_0557,male,39,142,3,26,432.06,615.63,2,5.0,0.0,mobile,shoes,jeans,unknown,0,0,0,1,0,2,0,0,0,0
CUST_0558,male,36,173,6,5,465.1366666666667,736.7,4,5.166666666666667,0.16666666666666666,mobile,shirt,jeans,shoes,0,0,0,1,3,1,0,0,0,1
CUST_0559,male,36,270,2,24,430.82000000000005,686.44,2,8.5,0.0,desktop,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0560,male,32,187,3,33,379.6333333333334,463.11,2,6.0,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0561,male,32,86,2,39,321.995,543.99,2,3.5,0.5,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0562,male,36,266,1,60,686.44,686.44,1,7.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0563,male,36,557,1,80,298.85,298.85,1,3.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0564,male,43,667,1,96,316.07,316.07,1,4.0,0.0,desktop,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0565,male,39,300,1,81,720.04,720.04,1,5.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0566,male,39,252,3,15,601.7399999999999,676.88,2,4.666666666666667,0.6666666666666666,mobile,shirt,shoes,unknown,0,0,0,0,2,1,0,0,0,0
CUST_0567,male,40,130,5,12,482.60600000000005,676.88,3,3.2,0.4,desktop,jeans,t-shirt,shoes,0,0,0,2,0,1,0,0,0,2
CUST_0568,male,33,93,3,40,249.88666666666666,333.59,2,6.0,0.0,mobile,shoes,jeans,unknown,0,0,0,1,0,2,0,0,0,0
CUST_0569,male,36,201,5,16,513.186,686.44,2,5.8,0.2,mobile,t-shirt,shirt,unknown,0,0,0,0,2,0,0,0,0,3
CUST_0570,male,38,64,1,47,680.62,680.62,1,2.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0571,female,41,184,3,61,404.4166666666667,517.94,2,4.333333333333333,0.3333333333333333,mobile,jeans,shirt,unknown,0,0,0,2,1,0,0,0,0,0
CUST_0572,male,36,379,5,14,365.34399999999994,583.5,4,5.0,0.2,desktop,shirt,jeans,shoes,0,0,0,1,2,1,0,0,0,1
CUST_0573,male,40,498,1,47,313.26,313.26,1,3.0,1.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0574,unknown,39,190,2,54,326.27,552.54,2,4.5,0.5,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0575,male,38,107,5,12,471.91999999999996,686.44,2,5.8,0.2,mobile,t-shirt,jeans,unknown,0,0,0,1,0,0,0,0,0,4
CUST_0577,male,37,18,2,18,500.41,686.44,2,7.0,0.0,mobile,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0579,male,33,325,1,61,736.7,736.7,1,4.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0580,male,37,45,1,45,676.88,676.88,1,9.0,1.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0581,male,41,241,1,88,543.99,543.99,1,7.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0582,male,45,388,3,26,625.3733333333333,736.7,2,6.333333333333333,0.0,mobile,shirt,jeans,unknown,0,0,0,1,2,0,0,0,0,0
CUST_0583,unknown,37,190,2,152,654.865,680.62,2,5.0,0.5,mobile,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0584,male,39,77,2,75,364.555,629.11,2,5.0,0.5,desktop,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0585,unknown,38,390,2,33,595.4,676.88,2,7.0,0.0,desktop,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0586,unknown,31,367,2,74,480.78,629.11,2,3.0,0.0,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0587,unknown,35,272,1,12,614.42,614.42,1,6.0,1.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0588,female,31,252,2,40,583.48,614.42,2,3.5,0.0,mobile,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0589,male,34,159,4,46,489.64750000000004,686.44,3,5.0,0.25,mobile,jeans,shirt,t-shirt,0,0,0,2,1,0,0,0,0,1
CUST_0590,unknown,34,202,1,33,384.06,384.06,1,11.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0591,male,41,454,1,98,100.0,100.0,1,6.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0592,male,32,241,4,4,375.71,587.33,3,5.5,0.25,desktop,shoes,jeans,t-shirt,0,0,0,1,0,2,0,0,0,1
CUST_0593,female,43,71,3,52,413.62999999999994,629.11,3,8.666666666666666,0.0,mobile,jeans,shoes,t-shirt,0,0,0,1,0,1,0,0,0,1
CUST_0594,male,41,167,1,51,552.54,552.54,1,7.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0595,male,38,180,4,25,464.78999999999996,736.7,4,6.25,0.25,desktop,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,1
CUST_0596,male,38,218,2,75,481.35,629.11,1,4.5,0.5,mobile,jeans,unknown,unknown,0,0,0,2,0,0,0,0,0,0
CUST_0597,male,42,124,5,33,402.212,676.88,4,6.4,0.4,mobile,shirt,jeans,shoes,0,0,0,1,2,1,0,0,0,1
CUST_0598,male,41,307,2,12,406.08000000000004,543.99,2,6.0,0.5,desktop,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0599,male,39,168,2,60,451.0,517.94,2,2.5,0.5,mobile,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0600,male,37,252,4,26,333.005,583.5,3,5.0,0.0,desktop,shirt,shoes,t-shirt,0,0,0,0,2,1,0,0,0,1
CUST_0601,male,37,436,2,33,409.345,505.43,2,6.5,0.0,mobile,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0602,male,36,140,1,59,463.11,463.11,1,7.0,0.0,desktop,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0603,male,40,296,3,26,426.82,614.42,3,4.0,0.3333333333333333,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0604,male,41,81,3,19,448.4866666666667,583.5,2,5.666666666666667,0.3333333333333333,mobile,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0605,female,38,86,1,86,517.94,517.94,1,6.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0606,male,42,107,1,103,495.98,495.98,1,3.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0608,male,44,300,3,11,465.35666666666674,676.88,3,6.0,0.0,mobile,jeans,shoes,t-shirt,0,0,0,1,0,1,0,0,0,1
CUST_0609,male,40,171,4,19,548.63,720.04,3,4.5,0.0,mobile,t-shirt,shirt,shoes,0,0,0,0,1,1,0,0,0,2
CUST_0610,unknown,43,307,1,110,314.38,314.38,1,8.0,0.0,desktop,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0611,male,41,161,2,88,508.265,720.04,2,3.5,0.0,desktop,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0612,male,37,376,3,6,336.71,614.42,3,6.0,0.0,mobile,shirt,shoes,t-shirt,0,0,0,0,1,1,0,0,0,1
CUST_0613,male,31,217,3,5,462.2633333333333,615.63,3,6.333333333333333,0.0,mobile,jeans,shoes,t-shirt,0,0,0,1,0,1,0,0,0,1
CUST_0614,unknown,40,462,2,12,371.44,426.81,2,5.5,0.0,mobile,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0615,male,37,308,2,63,388.44,676.88,1,9.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,2,0,0,0,0
CUST_0616,unknown,41,235,3,18,556.7566666666667,676.88,3,4.666666666666667,0.0,mobile,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,0
CUST_0617,female,37,319,1,33,505.43,505.43,1,5.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0618,male,33,185,2,26,439.67500000000007,517.94,2,4.0,0.5,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0620,female,38,258,1,19,361.72,361.72,1,5.0,0.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0621,male,44,104,1,33,361.72,361.72,1,9.0,0.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0622,male,36,578,2,28,281.94,295.71,2,3.5,0.5,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0623,male,42,50,3,47,421.6466666666667,513.92,1,6.0,0.3333333333333333,mobile,shirt,unknown,unknown,0,0,0,0,3,0,0,0,0,0
CUST_0624,male,40,217,3,11,391.9466666666667,517.94,3,6.333333333333333,0.3333333333333333,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0625,female,38,223,2,19,468.865,720.04,1,6.5,0.5,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,2
CUST_0626,male,31,49,2,47,300.31,332.45,2,5.0,0.5,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0627,male,44,38,4,4,465.7075,614.42,3,5.0,0.25,mobile,shirt,jeans,t-shirt,0,0,0,1,2,0,0,0,0,1
CUST_0628,male,35,131,3,68,427.3633333333334,517.94,3,7.666666666666667,0.0,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0629,unknown,37,254,1,85,314.38,314.38,1,3.0,1.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0630,female,39,196,4,33,435.47,543.99,3,4.25,0.0,desktop,shirt,jeans,t-shirt,0,0,0,1,2,0,0,0,0,1
CUST_0631,male,37,100,1,89,332.45,332.45,1,3.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0632,unknown,33,458,3,60,566.4633333333333,720.04,1,5.333333333333333,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,3
CUST_0634,male,35,408,2,75,422.57000000000005,483.42,2,4.5,0.5,desktop,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0635,male,35,189,3,3,365.08666666666664,483.42,2,7.0,0.0,mobile,shirt,jeans,unknown,0,0,0,1,2,0,0,0,0,0
CUST_0637,male,44,258,2,50,509.44500000000005,686.44,1,4.5,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,2
CUST_0639,male,35,395,3,26,238.0666666666667,332.45,3,6.666666666666667,0.3333333333333333,desktop,jeans,shoes,t-shirt,0,0,0,1,0,1,0,0,0,1
CUST_0640,female,40,426,1,38,100.0,100.0,1,6.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0641,male,64,199,15,38,2154.1686666666665,2713.88,4,5.4,0.26666666666666666,desktop,blouse,suit,shoes,5,0,0,0,0,3,0,2,5,0
CUST_0642,male,61,23,15,23,2165.992,2754.94,4,5.466666666666667,0.26666666666666666,desktop,slacks,shoes,suit,2,0,0,0,0,3,0,7,3,0
CUST_0643,male,66,192,8,93,2381.2174999999997,2916.36,4,6.0,0.375,desktop,shoes,slacks,blouse,1,0,0,0,0,3,0,3,1,0
CUST_0644,female,62,295,9,37,1929.4244444444444,2359.11,4,5.444444444444445,0.0,desktop,slacks,blouse,shoes,2,0,0,0,0,2,0,4,1,0
CUST_0645,female,64,510,9,86,2430.8322222222223,2754.94,4,5.555555555555555,0.0,desktop,suit,blouse,shoes,2,0,0,0,0,2,0,2,3,0
CUST_0646,male,66,333,8,76,1960.84625,2312.6,4,5.5,0.125,desktop,shoes,slacks,suit,1,0,0,0,0,3,0,2,2,0
CUST_0647,unknown,60,116,3,115,2458.9,2670.57,3,5.666666666666667,0.0,desktop,shoes,slacks,suit,0,0,0,0,0,1,0,1,1,0
CUST_0648,male,69,322,12,73,2055.89,2881.61,4,5.166666666666667,0.08333333333333333,desktop,suit,blouse,shoes,3,0,0,0,0,3,0,2,4,0
CUST_0649,female,64,295,9,49,2145.1755555555555,2639.64,4,6.222222222222222,0.3333333333333333,desktop,suit,blouse,shoes,3,0,0,0,0,1,0,1,4,0
CUST_0650,unknown,63,204,12,31,2276.2675,2870.68,4,5.25,0.25,desktop,shoes,blouse,suit,3,0,0,0,0,4,0,2,3,0
CUST_0651,female,69,97,10,51,2024.64,2565.69,4,4.7,0.2,desktop,shoes,slacks,blouse,2,0,0,0,0,4,0,3,1,0
CUST_0652,male,59,208,6,53,2244.21,2670.57,3,5.333333333333333,0.16666666666666666,desktop,suit,slacks,shoes,0,0,0,0,0,1,0,2,3,0
CUST_0653,male,68,167,11,10,2265.7072727272725,2736.77,4,5.181818181818182,0.36363636363636365,desktop,shoes,blouse,slacks,3,0,0,0,0,4,0,3,1,0
CUST_0654,female,63,365,9,94,2175.67,2665.14,4,6.333333333333333,0.3333333333333333,desktop,slacks,blouse,shoes,2,0,0,0,0,2,0,3,2,0
CUST_0655,male,62,341,10,45,2192.5510000000004,2639.64,4,4.9,0.4,desktop,blouse,shoes,slacks,3,0,0,0,0,3,0,3,1,0
CUST_0656,male,60,344,7,30,1994.7742857142857,2398.01,4,6.142857142857143,0.5714285714285714,desktop,shoes,slacks,suit,1,0,0,0,0,2,0,2,2,0
CUST_0657,male,71,365,9,66,2240.4477777777774,2713.88,4,6.555555555555555,0.2222222222222222,desktop,blouse,slacks,shoes,3,0,0,0,0,2,0,3,1,0
CUST_0658,female,62,128,11,71,2103.7909090909093,2916.36,4,5.545454545454546,0.18181818181818182,desktop,slacks,shoes,suit,1,0,0,0,0,3,0,4,3,0
CUST_0659,female,64,182,13,10,2067.7184615384617,2450.27,4,5.6923076923076925,0.15384615384615385,desktop,blouse,suit,shoes,4,0,0,0,0,3,0,2,4,0
CUST_0660,male,66,176,9,62,2200.091111111111,2754.94,4,5.444444444444445,0.1111111111111111,desktop,suit,shoes,blouse,1,0,0,0,0,2,0,1,5,0
CUST_0661,female,63,132,4,97,2178.5225,2484.72,2,4.0,0.25,desktop,shoes,suit,unknown,0,0,0,0,0,2,0,0,2,0
CUST_0662,male,59,150,11,31,1957.4836363636364,2571.97,3,5.181818181818182,0.18181818181818182,desktop,blouse,suit,shoes,6,0,0,0,0,2,0,0,3,0
CUST_0663,female,66,180,11,58,2165.590909090909,2573.69,4,5.090909090909091,0.45454545454545453,desktop,blouse,slacks,suit,3,0,0,0,0,2,0,3,3,0
CUST_0664,male,70,347,6,31,2411.6533333333336,2881.61,3,5.166666666666667,0.16666666666666666,desktop,shoes,slacks,suit,0,0,0,0,0,2,0,2,2,0
CUST_0665,female,65,108,4,108,2316.9475,2699.73,3,5.5,0.75,desktop,blouse,shoes,suit,2,0,0,0,0,1,0,0,1,0
CUST_0666,female,70,483,8,43,2055.51875,2736.77,3,5.125,0.125,desktop,shoes,suit,slacks,0,0,0,0,0,3,0,2,3,0
CUST_0667,female,67,151,8,45,2318.6,2870.68,3,6.25,0.125,desktop,blouse,suit,shoes,5,0,0,0,0,1,0,0,2,0
CUST_0668,male,68,229,8,70,2173.69,2639.64,3,5.0,0.5,desktop,shoes,blouse,slacks,2,0,0,0,0,4,0,2,0,0
CUST_0669,male,70,391,8,63,2030.42125,2754.94,4,5.75,0.125,desktop,slacks,shoes,suit,1,0,0,0,0,2,0,3,2,0
CUST_0670,unknown,58,229,19,55,2293.5863157894737,2916.36,4,6.105263157894737,0.2631578947368421,desktop,slacks,blouse,suit,5,0,0,0,0,2,0,7,5,0
CUST_0671,male,59,182,8,52,2201.135,2699.73,3,4.625,0.375,desktop,slacks,shoes,suit,0,0,0,0,0,3,0,4,1,0
CUST_0672,female,65,167,16,38,2004.268125,2460.09,4,5.6875,0.375,desktop,shoes,slacks,blouse,3,0,0,0,0,6,0,6,1,0
CUST_0673,female,63,146,17,28,2085.4194117647057,2717.27,4,5.647058823529412,0.29411764705882354,desktop,suit,shoes,blouse,3,0,0,0,0,4,0,2,8,0
CUST_0674,female,60,228,4,24,2252.6425,2736.77,2,7.0,0.25,desktop,shoes,slacks,unknown,0,0,0,0,0,3,0,1,0,0
CUST_0675,female,67,311,16,14,2076.81125,2450.27,4,5.625,0.1875,desktop,blouse,slacks,suit,5,0,0,0,0,2,0,5,4,0
CUST_0676,female,68,440,7,34,2226.172857142857,2664.28,4,4.428571428571429,0.0,desktop,shoes,suit,blouse,1,0,0,0,0,3,0,1,2,0
CUST_0677,male,69,317,10,47,2280.723,2670.57,4,5.7,0.1,desktop,suit,slacks,blouse,1,0,0,0,0,1,0,3,5,0
CUST_0678,female,66,195,6,35,2266.0416666666665,2699.73,2,5.5,0.5,desktop,slacks,suit,unknown,0,0,0,0,0,0,0,3,3,0
CUST_0679,male,63,196,12,80,2245.9416666666666,2713.88,4,5.25,0.25,desktop,slacks,shoes,suit,2,0,0,0,0,3,0,4,3,0
CUST_0680,female,65,269,5,55,2149.31,2870.68,2,6.2,0.2,desktop,blouse,shoes,unknown,4,0,0,0,0,1,0,0,0,0
CUST_0681,female,59,415,15,65,2257.712,2736.77,4,5.066666666666666,0.3333333333333333,desktop,suit,shoes,blouse,2,0,0,0,0,5,0,2,6,0
CUST_0682,female,67,294,5,37,2060.4379999999996,2571.97,3,5.4,0.0,desktop,blouse,suit,shoes,2,0,0,0,0,1,0,0,2,0
CUST_0683,female,55,416,7,71,2383.7714285714287,2916.36,3,3.7142857142857144,0.14285714285714285,desktop,slacks,suit,shoes,0,0,0,0,0,1,0,4,2,0
CUST_0684,male,63,175,13,37,2158.665384615385,2713.88,4,6.0,0.07692307692307693,desktop,slacks,shoes,suit,2,0,0,0,0,3,0,5,3,0
CUST_0685,female,68,108,14,56,2201.31,2736.77,4,5.142857142857143,0.35714285714285715,desktop,blouse,slacks,shoes,5,0,0,0,0,2,0,5,2,0
CUST_0686,male,75,132,7,93,2350.632857142857,2916.36,4,6.428571428571429,0.0,desktop,shoes,slacks,suit,1,0,0,0,0,2,0,2,2,0
CUST_0687,female,62,45,10,45,2215.4790000000003,2754.94,4,4.9,0.2,desktop,suit,slacks,shoes,1,0,0,0,0,2,0,3,4,0
CUST_0688,female,68,278,9,66,1985.6555555555558,2664.28,4,4.666666666666667,0.0,desktop,slacks,suit,blouse,2,0,0,0,0,1,0,3,3,0
CUST_0689,male,65,131,10,62,2337.602,2754.94,4,5.8,0.3,desktop,suit,shoes,slacks,1,0,0,0,0,2,0,2,5,0
CUST_0690,male,60,136,11,65,2253.8481818181817,2754.94,4,7.2727272727272725,0.18181818181818182,desktop,suit,shoes,blouse,2,0,0,0,0,3,0,1,5,0
CUST_0691,female,66,337,14,64,2062.799285714286,2639.64,4,5.714285714285714,0.2857142857142857,desktop,slacks,blouse,shoes,4,0,0,0,0,3,0,6,1,0
CUST_0692,male,66,317,10,30,2419.56,2670.57,4,5.3,0.2,desktop,slacks,suit,blouse,1,0,0,0,0,1,0,5,3,0
CUST_0693,female,67,320,5,20,1913.72,2312.6,4,4.8,0.0,desktop,slacks,blouse,shoes,1,0,0,0,0,1,0,2,1,0
CUST_0694,female,66,156,12,39,2092.563333333333,2664.28,4,4.416666666666667,0.3333333333333333,desktop,slacks,blouse,shoes,3,0,0,0,0,2,0,5,2,0
CUST_0695,female,60,80,5,63,2246.016,2881.61,3,6.6,0.0,desktop,suit,shoes,slacks,0,0,0,0,0,1,0,1,3,0
CUST_0696,female,64,304,5,37,1990.836,2211.4,3,5.4,0.6,desktop,shoes,blouse,slacks,1,0,0,0,0,3,0,1,0,0
CUST_0697,unknown,65,215,6,64,2290.7316666666666,2664.28,2,4.833333333333333,0.16666666666666666,desktop,slacks,blouse,unknown,1,0,0,0,0,0,0,5,0,0
CUST_0698,male,59,242,9,55,2161.5755555555556,2736.77,4,4.666666666666667,0.2222222222222222,desktop,shoes,blouse,slacks,2,0,0,0,0,3,0,2,2,0
CUST_0699,male,68,81,5,45,2049.084,2736.77,3,6.0,0.0,desktop,blouse,shoes,suit,2,0,0,0,0,2,0,0,1,0
CUST_0700,male,68,261,15,38,2103.0006666666663,2881.61,4,5.733333333333333,0.4,desktop,shoes,slacks,suit,2,0,0,0,0,6,0,4,3,0
CUST_0701,male,66,160,16,45,2284.250625,2881.61,4,4.625,0.25,desktop,slacks,blouse,suit,4,0,0,0,0,3,0,5,4,0
CUST_0702,unknown,68,435,6,52,2359.945,2717.27,3,6.166666666666667,0.16666666666666666,desktop,slacks,suit,shoes,0,0,0,0,0,1,0,3,2,0
CUST_0703,female,69,244,11,16,2061.768181818182,2406.16,4,5.363636363636363,0.2727272727272727,desktop,shoes,slacks,suit,2,0,0,0,0,3,0,3,3,0
CUST_0704,female,69,272,6,43,2270.728333333333,2494.73,2,4.666666666666667,0.16666666666666666,desktop,suit,slacks,unknown,0,0,0,0,0,0,0,2,4,0
CUST_0705,male,68,222,7,56,2250.982857142857,2870.68,3,5.142857142857143,0.14285714285714285,desktop,suit,blouse,slacks,2,0,0,0,0,0,0,2,3,0
CUST_0706,male,71,390,5,51,2155.248,2665.14,3,4.6,0.0,desktop,suit,shoes,slacks,0,0,0,0,0,1,0,1,3,0
CUST_0707,female,68,242,12,45,2197.105,2717.27,4,6.0,0.16666666666666666,desktop,suit,slacks,blouse,2,0,0,0,0,2,0,3,5,0
CUST_0708,male,75,481,9,45,2348.7011111111115,2870.68,4,5.333333333333333,0.3333333333333333,desktop,slacks,blouse,suit,2,0,0,0,0,1,0,4,2,0
CUST_0709,unknown,68,242,10,65,2234.245,2881.61,4,6.3,0.1,desktop,shoes,suit,slacks,1,0,0,0,0,4,0,2,3,0
CUST_0710,female,69,260,9,45,2240.6744444444444,2736.77,4,5.111111111111111,0.3333333333333333,desktop,slacks,shoes,suit,1,0,0,0,0,2,0,4,2,0
CUST_0711,male,71,425,10,70,2088.543,2565.69,3,6.5,0.1,desktop,slacks,blouse,suit,3,0,0,0,0,0,0,6,1,0
CUST_0712,male,57,426,7,45,2258.86,2534.45,3,5.0,0.2857142857142857,desktop,slacks,blouse,suit,2,0,0,0,0,0,0,4,1,0
CUST_0713,female,65,195,7,69,2236.154285714286,2699.73,4,7.142857142857143,0.0,desktop,suit,blouse,shoes,2,0,0,0,0,1,0,1,3,0
CUST_0714,female,67,278,12,73,2255.6341666666667,2916.36,4,5.583333333333333,0.3333333333333333,desktop,slacks,blouse,suit,3,0,0,0,0,2,0,4,3,0
CUST_0715,male,61,135,16,31,2203.11,2881.61,4,5.125,0.125,desktop,suit,blouse,shoes,4,0,0,0,0,3,0,1,8,0
CUST_0716,unknown,63,106,12,92,2100.17,2665.14,4,5.833333333333333,0.16666666666666666,desktop,slacks,blouse,suit,3,0,0,0,0,2,0,4,3,0
CUST_0717,unknown,55,149,5,10,2197.532,2736.77,3,5.6,0.4,desktop,shoes,slacks,blouse,1,0,0,0,0,2,0,2,0,0
CUST_0718,male,60,317,11,72,2180.8081818181818,2916.36,4,5.363636363636363,0.09090909090909091,desktop,blouse,slacks,shoes,4,0,0,0,0,2,0,4,1,0
CUST_0719,male,68,276,9,72,2122.7322222222224,2670.8,4,5.888888888888889,0.2222222222222222,desktop,shoes,blouse,slacks,2,0,0,0,0,3,0,2,2,0
CUST_0720,female,69,100,6,73,2032.9716666666666,2494.73,4,6.333333333333333,0.0,desktop,shoes,suit,blouse,1,0,0,0,0,2,0,1,2,0
CUST_0721,male,65,474,9,57,2063.6433333333334,2406.16,4,4.777777777777778,0.2222222222222222,desktop,blouse,shoes,slacks,3,0,0,0,0,2,0,2,2,0
CUST_0722,male,62,455,11,51,2217.6,2670.57,4,7.2727272727272725,0.2727272727272727,desktop,shoes,suit,blouse,2,0,0,0,0,4,0,2,3,0
CUST_0723,male,70,51,7,51,2359.2214285714285,2639.64,4,5.428571428571429,0.2857142857142857,desktop,shoes,blouse,slacks,2,0,0,0,0,3,0,1,1,0
CUST_0724,unknown,58,551,5,52,2091.56,2717.27,4,5.2,0.2,desktop,slacks,blouse,shoes,1,0,0,0,0,1,0,2,1,0
CUST_0725,male,69,211,13,36,2118.173076923077,2717.27,4,6.461538461538462,0.07692307692307693,desktop,suit,shoes,slacks,2,0,0,0,0,3,0,3,5,0
CUST_0726,female,63,220,14,63,2174.967857142857,2870.68,4,6.142857142857143,0.21428571428571427,desktop,slacks,shoes,blouse,3,0,0,0,0,4,0,5,2,0
CUST_0727,female,66,385,10,70,2152.952,2670.57,4,5.5,0.1,desktop,blouse,suit,shoes,4,0,0,0,0,1,0,1,4,0
