purchase_id,customer_id,customer_date_of_birth,customer_gender,customer_signup_date,item_id,item_title,item_category,item_price,item_img_filename,item_avg_rating,item_num_ratings,item_release_date,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device,label
5069,CUST_0228,07/05/2001,female,31/01/2026,ITEM_0163,Elegant Dress That Stands Out,dress,1176.94,ITEM_0163.png,3.13,1,04/04/2026,09/04/2026,4,,mobile,1
5070,CUST_0232,19/01/2008,,10/08/2025,ITEM_0021,Premium Dress For Every Occasion,dress,1180.99,ITEM_0021.png,3.48,15,03/03/2026,09/04/2026,5,,mobile,1
5071,CUST_0496,16/02/1987,male,09/04/2026,ITEM_0436,Lightweight T-Shirt That Stands Out,t-shirt,587.33,ITEM_0436.png,3.43,5,11/12/2025,09/04/2026,5,5,mobile,1
5072,CUST_0293,30/09/1974,female,08/12/2025,ITEM_0331,Casual Jacket For Every Occasion,jacket,1222.1,ITEM_0331.png,3.41,5,15/03/2026,10/04/2026,6,,desktop,1
5073,CUST_0281,12/09/1975,male,10/10/2025,ITEM_0366,Premium Jeans That Stands Out,jeans,1300.59,ITEM_0366.png,,0,05/04/2026,10/04/2026,8,,desktop,1
5074,CUST_0799,28/09/1960,female,28/07/2025,ITEM_0671,Premium Blouse Must Have,blouse,1831.28,ITEM_0671.png,3.24,2,21/03/2026,10/04/2026,4,,desktop,1
5075,CUST_0169,21/05/2001,,26/11/2024,ITEM_0093,The Exclusive Blouse You Need,blouse,1391.78,ITEM_0093.png,3.25,3,01/04/2026,10/04/2026,9,,mobile,1
5076,CUST_0176,02/02/2001,,12/06/2025,ITEM_0191,Step Up Your Style With Elegant Blouse,blouse,1358.17,ITEM_0191.png,2.81,7,19/02/2026,10/04/2026,7,4.5,mobile,1
5077,CUST_0228,07/05/2001,female,31/01/2026,ITEM_0068,Modern Blouse That Stands Out,blouse,1353.99,ITEM_0068.png,2.46,4,21/02/2026,10/04/2026,2,,mobile,1
5078,CUST_0300,07/06/1973,female,09/07/2025,ITEM_0252,Step Up Your Style With Elegant Shoes,shoes,1387.05,ITEM_0252.png,2.94,3,18/03/2026,10/04/2026,8,,desktop,1
5079,CUST_0043,08/04/2001,,06/01/2026,ITEM_0118,Exclusive Dress That Stands Out,dress,1319.54,ITEM_0118.png,4.18,8,29/01/2026,10/04/2026,4,,mobile,1
5080,CUST_0663,07/09/1959,female,15/11/2025,ITEM_0613,Casual Shoes For Every Occasion,shoes,2687.03,ITEM_0613.png,4.13,3,24/03/2026,10/04/2026,5,,mobile,1
5081,CUST_0677,27/11/1956,male,01/07/2025,ITEM_0658,Modern Slacks Must Have,slacks,2456.02,ITEM_0658.png,3.63,4,05/04/2026,10/04/2026,8,,desktop,1
5082,CUST_0745,23/10/1961,female,25/01/2026,ITEM_0652,The Elegant Blouse You Need,blouse,1500,ITEM_0652.png,3.15,5,22/03/2026,10/04/2026,8,,desktop,1
5083,CUST_0058,06/05/2002,,15/03/2026,ITEM_0158,Elegant Dress That Stands Out,dress,1262.84,ITEM_0158.png,3.98,9,27/02/2026,10/04/2026,9,,mobile,1
5084,CUST_0652,29/11/1966,male,18/10/2025,ITEM_0652,The Elegant Blouse You Need,blouse,1500,ITEM_0652.png,3.15,5,22/03/2026,10/04/2026,8,5,desktop,1
5085,CUST_0292,21/05/1982,female,06/12/2025,ITEM_0277,Classic Jeans That Stands Out,jeans,1263.8,ITEM_0277.png,3.99,4,23/03/2026,10/04/2026,5,,mobile,1
5086,CUST_0676,24/01/1958,female,28/02/2025,ITEM_0631,Casual Shoes That Stands Out,shoes,1886.79,ITEM_0631.png,3.25,7,03/03/2026,10/04/2026,7,,desktop,1
5087,CUST_0352,26/05/1972,female,07/09/2025,ITEM_0249,Classic Jacket Must Have,jacket,1099.63,ITEM_0249.png,3.02,3,09/04/2026,10/04/2026,9,,mobile,1
5088,CUST_0103,25/02/2005,,08/07/2025,ITEM_0032,The Elegant Blouse You Need,blouse,1338.01,ITEM_0032.png,3.53,9,24/02/2026,10/04/2026,2,,mobile,1
5089,CUST_0739,23/12/1967,female,03/08/2025,ITEM_0685,Exclusive Elegant Slacks Collection,slacks,2175.8,ITEM_0685.png,3.18,4,10/04/2026,10/04/2026,8,,desktop,1
5090,CUST_0696,30/06/1961,female,14/07/2025,ITEM_0645,Exclusive Elegant Suit Collection,suit,2336.2,ITEM_0645.png,3.75,5,30/03/2026,10/04/2026,6,,desktop,1
5091,CUST_0715,28/01/1965,male,30/12/2025,ITEM_0744,The Modern Blouse You Need,blouse,2870.68,ITEM_0744.png,4.01,5,06/03/2026,10/04/2026,4,,mobile,1
5092,CUST_0336,22/11/1980,male,30/12/2025,ITEM_0228,Premium Jacket Must Have,jacket,1296.38,ITEM_0228.png,4.21,7,26/03/2026,10/04/2026,5,,desktop,1
5093,CUST_0177,25/05/1998,female,13/02/2026,ITEM_0093,The Exclusive Blouse You Need,blouse,1391.78,ITEM_0093.png,3.25,3,01/04/2026,10/04/2026,4,,mobile,1
5094,CUST_0272,27/08/1972,male,16/11/2025,ITEM_0208,The Premium Jacket You Need,jacket,1485.43,ITEM_0208.png,2.9,5,29/03/2026,10/04/2026,7,,desktop,1
5095,CUST_0324,25/02/1970,female,24/03/2026,ITEM_0253,Casual Shoes Must Have,shoes,1127.49,ITEM_0253.png,3.87,4,09/04/2026,10/04/2026,7,,desktop,1
5096,CUST_0248,26/11/1976,male,10/02/2025,ITEM_0284,Elegant Shoes For Every Occasion,shoes,1276.35,ITEM_0284.png,3.67,4,27/03/2026,10/04/2026,4,,mobile,1
5097,CUST_0204,31/01/2005,male,22/11/2025,ITEM_0163,Elegant Dress That Stands Out,dress,1176.94,ITEM_0163.png,3.13,1,04/04/2026,10/04/2026,10,,desktop,1
5098,CUST_0198,23/10/2003,,16/01/2026,ITEM_0013,Exclusive Stylish Dress Collection,dress,1215.42,ITEM_0013.png,3.79,5,12/03/2026,10/04/2026,6,,mobile,1
5099,CUST_0169,21/05/2001,,26/11/2024,ITEM_0191,Step Up Your Style With Elegant Blouse,blouse,1358.17,ITEM_0191.png,2.81,7,19/02/2026,10/04/2026,6,,desktop,1
5100,CUST_0210,03/06/2004,,12/10/2025,ITEM_0162,Exclusive Stylish Dress Collection,dress,1250.97,ITEM_0162.png,3.23,5,25/02/2026,10/04/2026,6,,mobile,1
5101,CUST_0125,13/01/2004,,10/04/2026,ITEM_0071,Step Up Your Style With Elegant Dress,dress,1304.83,ITEM_0071.png,3.74,9,06/02/2026,10/04/2026,6,,mobile,1
5102,CUST_0111,25/10/1998,male,14/10/2025,ITEM_0030,Elegant Dress Must Have,dress,1092.7,ITEM_0030.png,3.72,5,04/01/2026,10/04/2026,5,,mobile,1
5103,CUST_0063,05/07/2001,,27/11/2025,ITEM_0148,Step Up Your Style With Exclusive Dress,dress,1202.53,ITEM_0148.png,4.19,2,30/03/2026,10/04/2026,3,,mobile,1
5104,CUST_0090,30/12/1998,female,30/07/2025,ITEM_0136,Modern Dress That Stands Out,dress,1000,ITEM_0136.png,3.07,3,20/02/2026,10/04/2026,6,,mobile,1
5105,CUST_0393,03/12/1981,male,25/08/2025,ITEM_0243,Stylish Shoes That Stands Out,shoes,1340.6,ITEM_0243.png,3.21,4,22/03/2026,10/04/2026,5,,desktop,1
5106,CUST_0158,12/10/1999,female,29/01/2025,ITEM_0191,Step Up Your Style With Elegant Blouse,blouse,1358.17,ITEM_0191.png,2.81,7,19/02/2026,10/04/2026,3,,desktop,1
5107,CUST_0058,06/05/2002,,15/03/2026,ITEM_0015,The Elegant Blouse You Need,blouse,1397.35,ITEM_0015.png,2.64,5,31/03/2026,10/04/2026,2,,mobile,1
5108,CUST_0149,04/02/2000,female,08/07/2025,ITEM_0081,Exclusive Dress That Stands Out,dress,1325.62,ITEM_0081.png,3.27,5,24/02/2026,10/04/2026,7,,mobile,1
5109,CUST_0100,10/12/2004,female,18/07/2024,ITEM_0018,Stylish Blouse For Every Occasion,blouse,1225.37,ITEM_0018.png,3.2,11,10/12/2025,10/04/2026,2,,mobile,1
5110,CUST_0079,28/03/2000,female,19/02/2026,ITEM_0194,The Exclusive Blouse You Need,blouse,1141.36,ITEM_0194.png,3.48,3,14/03/2026,10/04/2026,12,,mobile,1
5111,CUST_0125,13/01/2004,,10/04/2026,ITEM_0129,Premium Dress Must Have,dress,1270.91,ITEM_0129.png,3.86,23,28/08/2025,10/04/2026,5,5,mobile,1
5112,CUST_0040,21/06/1999,female,07/04/2026,ITEM_0170,The Premium Skirt You Need,skirt,1454.15,ITEM_0170.png,3.38,6,18/12/2025,10/04/2026,6,,mobile,1
5113,CUST_0139,12/07/1998,male,26/05/2025,ITEM_0175,Premium Blouse Must Have,blouse,1294.66,ITEM_0175.png,2.5,1,13/03/2026,10/04/2026,3,4,mobile,1
5114,CUST_0213,30/05/2002,,08/01/2026,ITEM_0050,The Premium Dress You Need,dress,1069.79,ITEM_0050.png,2.35,1,18/03/2026,10/04/2026,7,4,mobile,1
5115,CUST_0092,10/04/2005,female,19/05/2025,ITEM_0175,Premium Blouse Must Have,blouse,1294.66,ITEM_0175.png,2.5,1,13/03/2026,10/04/2026,7,,mobile,1
5116,CUST_0192,20/03/2001,female,23/07/2025,ITEM_0069,Premium Skirt That Stands Out,skirt,1220.59,ITEM_0069.png,3.89,8,24/03/2026,10/04/2026,6,,desktop,1
5117,CUST_0172,15/07/2000,female,18/01/2025,ITEM_0099,Step Up Your Style With Exclusive Skirt,skirt,1284.79,ITEM_0099.png,3.54,13,07/02/2026,10/04/2026,3,,desktop,1
5118,CUST_0149,04/02/2000,female,08/07/2025,ITEM_0047,Exclusive Premium Skirt Collection,skirt,1244.96,ITEM_0047.png,4.38,4,02/04/2026,10/04/2026,14,5,mobile,1
5119,CUST_0087,05/01/2008,female,20/12/2025,ITEM_0190,Premium Blouse Must Have,blouse,1224.71,ITEM_0190.png,3.87,3,29/03/2026,10/04/2026,3,,desktop,1
5120,CUST_0039,29/06/2004,,07/07/2025,ITEM_0068,Modern Blouse That Stands Out,blouse,1353.99,ITEM_0068.png,2.46,4,21/02/2026,10/04/2026,5,,mobile,1
5121,CUST_0032,02/11/2001,,30/08/2025,ITEM_0082,The Stylish Blouse You Need,blouse,1122.09,ITEM_0082.png,4.77,2,11/03/2026,10/04/2026,7,4.5,mobile,1
5122,CUST_0709,16/04/1958,,14/09/2025,ITEM_0613,Casual Shoes For Every Occasion,shoes,2687.03,ITEM_0613.png,4.13,3,24/03/2026,10/04/2026,3,,desktop,1
5123,CUST_0044,14/12/2004,female,15/11/2025,ITEM_0047,Exclusive Premium Skirt Collection,skirt,1244.96,ITEM_0047.png,4.38,4,02/04/2026,10/04/2026,7,3.5,mobile,1
5124,CUST_0125,13/01/2004,,10/04/2026,ITEM_0018,Stylish Blouse For Every Occasion,blouse,1225.37,ITEM_0018.png,3.2,11,10/12/2025,10/04/2026,4,4,desktop,1
5125,CUST_0040,21/06/1999,female,07/04/2026,ITEM_0015,The Elegant Blouse You Need,blouse,1397.35,ITEM_0015.png,2.64,5,31/03/2026,10/04/2026,7,3.5,mobile,1
5126,CUST_0157,01/05/2001,male,13/07/2025,ITEM_0098,The Modern Dress You Need,dress,1285.25,ITEM_0098.png,3.23,8,15/02/2026,10/04/2026,7,,mobile,1
5127,CUST_0063,05/07/2001,,27/11/2025,ITEM_0084,Exclusive Skirt That Stands Out,skirt,1225.82,ITEM_0084.png,4.15,5,10/04/2026,10/04/2026,8,,mobile,1
5128,CUST_0083,27/01/2003,female,30/01/2026,ITEM_0047,Exclusive Premium Skirt Collection,skirt,1244.96,ITEM_0047.png,4.38,4,02/04/2026,10/04/2026,3,,mobile,1
5129,CUST_0017,23/12/2003,female,03/12/2025,ITEM_0146,Modern Blouse For Every Occasion,blouse,1270.3,ITEM_0146.png,3.02,2,09/04/2026,10/04/2026,4,5,mobile,1
5130,CUST_0125,13/01/2004,,10/04/2026,ITEM_0026,Elegant Blouse That Stands Out,blouse,1297.35,ITEM_0026.png,3.41,7,06/12/2025,10/04/2026,3,,mobile,1
5131,CUST_0102,07/07/2003,,17/02/2026,ITEM_0194,The Exclusive Blouse You Need,blouse,1141.36,ITEM_0194.png,3.48,3,14/03/2026,10/04/2026,5,,mobile,1
5132,CUST_0055,20/03/2004,,30/10/2024,ITEM_0134,Exclusive Premium Skirt Collection,skirt,1054.67,ITEM_0134.png,3.47,6,28/02/2026,10/04/2026,5,,mobile,1
5133,CUST_0391,14/12/1980,male,13/09/2024,ITEM_0214,Modern Jeans Must Have,jeans,1192.55,ITEM_0214.png,3.3,3,01/04/2026,11/04/2026,4,,desktop,1
5134,CUST_0481,07/05/1993,female,28/03/2026,ITEM_0468,The Casual Jeans You Need,jeans,656,ITEM_0468.png,3.46,6,26/01/2026,11/04/2026,2,,mobile,1
5135,CUST_0408,02/03/1993,,28/11/2025,ITEM_0432,Durable T-Shirt Must Have,t-shirt,298.85,ITEM_0432.png,3.31,12,27/11/2025,11/04/2026,11,,mobile,1
5136,CUST_0312,25/03/1977,male,20/09/2025,ITEM_0378,Modern Shoes For Every Occasion,shoes,1223.49,ITEM_0378.png,5,2,07/04/2026,11/04/2026,6,4.5,desktop,1
5137,CUST_0258,20/11/1977,,02/01/2026,ITEM_0333,Casual Shoes Must Have,shoes,1213.2,ITEM_0333.png,3.81,4,07/04/2026,11/04/2026,7,4.5,desktop,1
5138,CUST_0266,17/06/1983,male,10/01/2025,ITEM_0207,Elegant Jacket Must Have,jacket,1226.04,ITEM_0207.png,1.74,2,04/04/2026,11/04/2026,6,,mobile,1
5139,CUST_0396,04/04/1977,female,03/10/2025,ITEM_0371,The Stylish Jacket You Need,jacket,1393.55,ITEM_0371.png,1,1,29/03/2026,11/04/2026,7,,desktop,1
5140,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0294,Exclusive Casual Shoes Collection,shoes,1124.63,ITEM_0294.png,3.46,2,24/03/2026,11/04/2026,5,4.5,mobile,1
5141,CUST_0354,16/09/1975,female,26/09/2025,ITEM_0248,Casual Jeans That Stands Out,jeans,1388.31,ITEM_0248.png,3.89,4,06/04/2026,11/04/2026,7,,mobile,1
5142,CUST_0244,27/10/1972,male,16/07/2025,ITEM_0351,Stylish Jeans That Stands Out,jeans,1314.69,ITEM_0351.png,4.38,5,20/03/2026,11/04/2026,6,,desktop,1
5143,CUST_0334,10/08/1976,female,14/03/2026,ITEM_0297,Exclusive Premium Jacket Collection,jacket,1308,ITEM_0297.png,3.59,3,05/04/2026,11/04/2026,4,,mobile,1
5144,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0204,Casual Jacket That Stands Out,jacket,1244.65,ITEM_0204.png,3.3,15,24/09/2025,11/04/2026,6,,desktop,1
5145,CUST_0530,28/10/1994,male,04/01/2026,ITEM_0410,Lightweight Shirt For Every Occasion,shirt,463.11,ITEM_0410.png,2.97,7,18/01/2026,11/04/2026,6,5,desktop,1
5146,CUST_0385,08/02/1980,female,28/07/2025,ITEM_0232,Modern Jeans For Every Occasion,jeans,1268.06,ITEM_0232.png,2.45,4,02/04/2026,11/04/2026,9,,mobile,1
5147,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0330,Exclusive Elegant Shoes Collection,shoes,1210.58,ITEM_0330.png,3.44,6,09/03/2026,11/04/2026,4,,mobile,1
5148,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0324,Modern Jeans For Every Occasion,jeans,1025.46,ITEM_0324.png,4.39,2,23/03/2026,11/04/2026,5,,mobile,1
5149,CUST_0340,22/06/1969,female,25/04/2025,ITEM_0247,Premium Jeans For Every Occasion,jeans,1154.85,ITEM_0247.png,2.83,1,26/03/2026,11/04/2026,8,,desktop,1
5150,CUST_0391,14/12/1980,male,13/09/2024,ITEM_0238,Step Up Your Style With Modern Jeans,jeans,1180.07,ITEM_0238.png,3.18,8,31/03/2026,11/04/2026,5,,desktop,1
5151,CUST_0309,09/01/1981,,08/01/2026,ITEM_0366,Premium Jeans That Stands Out,jeans,1300.59,ITEM_0366.png,,0,05/04/2026,11/04/2026,8,4,mobile,1
5152,CUST_0297,30/04/1971,female,25/01/2026,ITEM_0351,Stylish Jeans That Stands Out,jeans,1314.69,ITEM_0351.png,4.38,5,20/03/2026,11/04/2026,5,,mobile,1
5153,CUST_0627,27/10/1981,male,06/04/2026,ITEM_0600,Lightweight Shirt That Stands Out,shirt,614.42,ITEM_0600.png,3.19,16,17/09/2025,11/04/2026,3,,mobile,1
5154,CUST_0274,28/10/1975,male,23/12/2025,ITEM_0214,Modern Jeans Must Have,jeans,1192.55,ITEM_0214.png,3.3,3,01/04/2026,11/04/2026,4,,desktop,1
5155,CUST_0558,13/07/1989,male,22/11/2025,ITEM_0567,The Lightweight Shirt You Need,shirt,436.64,ITEM_0567.png,3.55,4,22/02/2026,11/04/2026,6,,mobile,1
5156,CUST_0153,27/03/2001,female,05/11/2024,ITEM_0063,Step Up Your Style With Stylish Blouse,blouse,1260.57,ITEM_0063.png,3.3,6,14/03/2026,11/04/2026,9,,mobile,1
5157,CUST_0296,04/11/1980,male,28/04/2025,ITEM_0297,Exclusive Premium Jacket Collection,jacket,1308,ITEM_0297.png,3.59,3,05/04/2026,11/04/2026,5,,desktop,1
5158,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0319,Step Up Your Style With Casual Shoes,shoes,1449.44,ITEM_0319.png,3.83,9,17/09/2025,11/04/2026,1,,desktop,1
5159,CUST_0337,09/10/1972,male,22/12/2025,ITEM_0371,The Stylish Jacket You Need,jacket,1393.55,ITEM_0371.png,1,1,29/03/2026,11/04/2026,8,5,desktop,1
5160,CUST_0425,26/05/1980,female,04/03/2026,ITEM_0407,Lightweight T-Shirt That Stands Out,t-shirt,295.71,ITEM_0407.png,3.09,6,18/02/2026,11/04/2026,5,,desktop,1
5161,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0305,Elegant Shoes That Stands Out,shoes,1278.84,ITEM_0305.png,3.66,16,24/10/2025,11/04/2026,4,,mobile,1
5162,CUST_0299,23/10/1968,,08/06/2025,ITEM_0226,The Premium Jeans You Need,jeans,1237.53,ITEM_0226.png,3.61,4,09/04/2026,11/04/2026,9,,desktop,1
5163,CUST_0451,10/01/1986,male,11/10/2024,ITEM_0529,Exclusive Durable Shoes Collection,shoes,100,ITEM_0529.png,4.02,15,17/01/2026,11/04/2026,4,,mobile,1
5164,CUST_0326,09/07/1969,,26/08/2025,ITEM_0208,The Premium Jacket You Need,jacket,1485.43,ITEM_0208.png,2.9,5,29/03/2026,11/04/2026,6,,desktop,1
5165,CUST_0560,07/10/1993,male,08/11/2025,ITEM_0499,Step Up Your Style With Casual T-Shirt,t-shirt,361.41,ITEM_0499.png,3.11,3,05/03/2026,11/04/2026,5,,desktop,1
5166,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0238,Step Up Your Style With Modern Jeans,jeans,1180.07,ITEM_0238.png,3.18,8,31/03/2026,11/04/2026,6,,mobile,1
5167,CUST_0267,14/08/1971,female,25/10/2025,ITEM_0297,Exclusive Premium Jacket Collection,jacket,1308,ITEM_0297.png,3.59,3,05/04/2026,11/04/2026,12,,mobile,1
5168,CUST_0293,30/09/1974,female,08/12/2025,ITEM_0236,Modern Jacket For Every Occasion,jacket,1095.17,ITEM_0236.png,2.92,2,10/04/2026,11/04/2026,4,,desktop,1
5169,CUST_0380,04/11/1974,female,21/01/2026,ITEM_0284,Elegant Shoes For Every Occasion,shoes,1276.35,ITEM_0284.png,3.67,4,27/03/2026,11/04/2026,3,4.5,desktop,1
5170,CUST_0330,29/09/1975,female,21/01/2026,ITEM_0324,Modern Jeans For Every Occasion,jeans,1025.46,ITEM_0324.png,4.39,2,23/03/2026,11/04/2026,6,4.5,mobile,1
5171,CUST_0340,22/06/1969,female,25/04/2025,ITEM_0378,Modern Shoes For Every Occasion,shoes,1223.49,ITEM_0378.png,5,2,07/04/2026,11/04/2026,7,,desktop,1
5172,CUST_0338,22/09/1976,female,16/11/2025,ITEM_0245,Elegant Jeans That Stands Out,jeans,1333.37,ITEM_0245.png,3.53,5,27/03/2026,11/04/2026,6,5,mobile,1
5173,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0213,Elegant Jacket For Every Occasion,jacket,1373.21,ITEM_0213.png,3.43,8,19/10/2025,11/04/2026,6,,mobile,1
5174,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0273,Exclusive Modern Jeans Collection,jeans,1437.07,ITEM_0273.png,3.69,9,27/09/2025,11/04/2026,9,,mobile,1
5175,CUST_0379,07/10/1973,male,18/02/2026,ITEM_0368,Step Up Your Style With Stylish Jacket,jacket,1190.8,ITEM_0368.png,2.72,3,30/03/2026,11/04/2026,4,,mobile,1
5176,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0270,Step Up Your Style With Casual Jacket,jacket,1202.29,ITEM_0270.png,3.22,20,23/10/2025,11/04/2026,8,,mobile,1
5177,CUST_0380,04/11/1974,female,21/01/2026,ITEM_0351,Stylish Jeans That Stands Out,jeans,1314.69,ITEM_0351.png,4.38,5,20/03/2026,11/04/2026,2,,desktop,1
5178,CUST_0386,29/02/1972,male,19/11/2024,ITEM_0226,The Premium Jeans You Need,jeans,1237.53,ITEM_0226.png,3.61,4,09/04/2026,11/04/2026,4,,mobile,1
5179,CUST_0351,15/12/1977,,23/09/2025,ITEM_0351,Stylish Jeans That Stands Out,jeans,1314.69,ITEM_0351.png,4.38,5,20/03/2026,11/04/2026,7,,desktop,1
5180,CUST_0270,14/08/1978,male,28/02/2026,ITEM_0245,Elegant Jeans That Stands Out,jeans,1333.37,ITEM_0245.png,3.53,5,27/03/2026,11/04/2026,1,,desktop,1
5181,CUST_0257,16/01/1979,female,15/09/2025,ITEM_0226,The Premium Jeans You Need,jeans,1237.53,ITEM_0226.png,3.61,4,09/04/2026,11/04/2026,8,,mobile,1
5182,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0280,Step Up Your Style With Casual Shoes,shoes,1340.91,ITEM_0280.png,3.02,7,28/10/2025,11/04/2026,4,,mobile,1
5183,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0346,Casual Shoes Must Have,shoes,1177.67,ITEM_0346.png,3.84,13,28/09/2025,11/04/2026,1,,desktop,1
5184,CUST_0269,08/08/1975,female,25/12/2025,ITEM_0395,Exclusive Classic Jacket Collection,jacket,1490.79,ITEM_0395.png,4.01,1,22/03/2026,11/04/2026,6,,mobile,1
5185,CUST_0364,12/01/1977,female,02/10/2025,ITEM_0337,Exclusive Classic Shoes Collection,shoes,1500,ITEM_0337.png,2.96,5,10/03/2026,11/04/2026,6,,mobile,1
5186,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0280,Step Up Your Style With Casual Shoes,shoes,1340.91,ITEM_0280.png,3.02,7,28/10/2025,11/04/2026,6,,desktop,1
5187,CUST_0291,10/02/1978,male,29/03/2026,ITEM_0351,Stylish Jeans That Stands Out,jeans,1314.69,ITEM_0351.png,4.38,5,20/03/2026,11/04/2026,3,,desktop,1
5188,CUST_0374,07/07/1978,female,26/02/2026,ITEM_0207,Elegant Jacket Must Have,jacket,1226.04,ITEM_0207.png,1.74,2,04/04/2026,11/04/2026,6,,desktop,1
5189,CUST_0330,29/09/1975,female,21/01/2026,ITEM_0387,The Premium Jeans You Need,jeans,1226.95,ITEM_0387.png,3.98,3,28/03/2026,11/04/2026,2,4.5,mobile,1
5190,CUST_0372,19/04/1973,male,31/05/2025,ITEM_0226,The Premium Jeans You Need,jeans,1237.53,ITEM_0226.png,3.61,4,09/04/2026,11/04/2026,2,,desktop,1
5191,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0388,Elegant Shoes That Stands Out,shoes,1120.66,ITEM_0388.png,3.22,18,13/10/2025,11/04/2026,7,5,desktop,1
5192,CUST_0277,01/12/1967,female,05/07/2025,ITEM_0332,Exclusive Classic Jeans Collection,jeans,1029.23,ITEM_0332.png,3.04,6,10/04/2026,11/04/2026,5,,desktop,1
5193,CUST_0376,13/12/1985,male,11/04/2026,ITEM_0345,Exclusive Modern Jeans Collection,jeans,1173.62,ITEM_0345.png,3.17,7,01/03/2026,11/04/2026,2,,desktop,1
5194,CUST_0795,20/07/1962,female,18/12/2024,ITEM_0685,Exclusive Elegant Slacks Collection,slacks,2175.8,ITEM_0685.png,3.18,4,10/04/2026,11/04/2026,6,4,desktop,1
5195,CUST_0338,22/09/1976,female,16/11/2025,ITEM_0309,Classic Jacket That Stands Out,jacket,1343.32,ITEM_0309.png,3.55,5,18/03/2026,11/04/2026,5,,mobile,1
5196,CUST_0267,14/08/1971,female,25/10/2025,ITEM_0248,Casual Jeans That Stands Out,jeans,1388.31,ITEM_0248.png,3.89,4,06/04/2026,11/04/2026,7,,mobile,1
5197,CUST_0272,27/08/1972,male,16/11/2025,ITEM_0378,Modern Shoes For Every Occasion,shoes,1223.49,ITEM_0378.png,5,2,07/04/2026,11/04/2026,8,,desktop,1
5198,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0362,Exclusive Modern Jacket Collection,jacket,1078.7,ITEM_0362.png,3.11,15,22/10/2025,11/04/2026,6,,mobile,1
5199,CUST_0316,31/01/1980,female,04/08/2025,ITEM_0361,Casual Shoes For Every Occasion,shoes,1475.77,ITEM_0361.png,3.82,3,18/03/2026,11/04/2026,3,,desktop,1
5200,CUST_0339,02/09/1971,male,27/06/2025,ITEM_0249,Classic Jacket Must Have,jacket,1099.63,ITEM_0249.png,3.02,3,09/04/2026,11/04/2026,10,,desktop,1
5201,CUST_0198,23/10/2003,,16/01/2026,ITEM_0146,Modern Blouse For Every Occasion,blouse,1270.3,ITEM_0146.png,3.02,2,09/04/2026,11/04/2026,8,,desktop,1
5202,CUST_0248,26/11/1976,male,10/02/2025,ITEM_0297,Exclusive Premium Jacket Collection,jacket,1308,ITEM_0297.png,3.59,3,05/04/2026,11/04/2026,1,,desktop,1
5203,CUST_0597,18/05/1984,male,10/01/2026,ITEM_0444,The Casual Shirt You Need,shirt,313.26,ITEM_0444.png,3.02,4,14/01/2026,11/04/2026,2,5,mobile,1
5204,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0339,Modern Jeans For Every Occasion,jeans,1076.76,ITEM_0339.png,3.76,24,13/10/2025,11/04/2026,7,,desktop,1
5205,CUST_0269,08/08/1975,female,25/12/2025,ITEM_0368,Step Up Your Style With Stylish Jacket,jacket,1190.8,ITEM_0368.png,2.72,3,30/03/2026,11/04/2026,7,,mobile,1
5206,CUST_0342,05/05/1973,male,10/03/2025,ITEM_0243,Stylish Shoes That Stands Out,shoes,1340.6,ITEM_0243.png,3.21,4,22/03/2026,11/04/2026,6,,desktop,1
5207,CUST_0282,05/06/1982,female,09/04/2026,ITEM_0321,Casual Jacket Must Have,jacket,1415.54,ITEM_0321.png,3.21,34,12/04/2025,11/04/2026,8,4.5,mobile,1
5208,CUST_0345,09/02/1979,male,08/01/2026,ITEM_0382,Stylish Jacket For Every Occasion,jacket,1181.24,ITEM_0382.png,4.26,10,25/03/2026,11/04/2026,5,,desktop,1
5209,CUST_0332,26/06/1973,male,02/03/2026,ITEM_0378,Modern Shoes For Every Occasion,shoes,1223.49,ITEM_0378.png,5,2,07/04/2026,11/04/2026,5,,desktop,1
5210,CUST_0590,19/12/1991,,24/10/2025,ITEM_0564,Casual Shoes Must Have,shoes,384.06,ITEM_0564.png,4.04,2,12/02/2026,11/04/2026,11,,mobile,1
5211,CUST_0279,05/02/1974,female,03/02/2025,ITEM_0271,The Premium Jacket You Need,jacket,1318.86,ITEM_0271.png,3.18,7,21/03/2026,11/04/2026,5,,desktop,1
5212,CUST_0337,09/10/1972,male,22/12/2025,ITEM_0206,Classic Jeans Must Have,jeans,1125.84,ITEM_0206.png,2.72,1,10/03/2026,11/04/2026,6,,desktop,1
